"image","xmin","ymin","xmax","ymax","label"
"(110).jpg",1477.2258254716983,1516.9096209912536,1602.3201650943397,2042.8571428571427,"Text_region"
"(110).jpg",1448.3579009433963,12.82798833819242,1660.0560141509436,1523.3236151603498,"extra_dark"
"(109).jpg",182.83018867924528,343.14868804664724,1595.9050707547174,1055.1020408163265,"Text_region"
"(109).jpg",186.03773584905665,1071.137026239067,1606.9811320754718,1629.1545189504373,"Text_region"
"(109).jpg",187.79186320754718,1641.9825072886297,1592.6975235849059,1908.1632653061224,"Text_region"
"(109).jpg",32.07547169811321,16.034985422740526,189.24528301886792,1395.0437317784256,"extra_dark"
"(109).jpg",40.24469339622642,1985.131195335277,192.45283018867926,2193.5860058309036,"extra_dark"
"(114).jpg",109.05660377358491,236.19631901840492,943.0188679245284,529.7546012269938,"Text_region"
"(114).jpg",932.3753720238095,236.19631901840492,1519.2801339285716,674.8466257668712,"Text_region"
"(114).jpg",112.26415094339623,546.6257668711656,939.811320754717,732.2085889570552,"Text_region"
"(114).jpg",143.08965773809524,752.4539877300614,1181.978546626984,1322.6993865030677,"Picture_image"
"(114).jpg",118.67924528301887,1484.6625766871166,946.2264150943397,1997.5460122699387,"Text_region"
"(114).jpg",939.1214037698413,1488.0368098159508,1512.5341021825398,1727.6073619631902,"Text_region"
"(114).jpg",146.09375,1340.5247813411079,1178.9239386792453,1468.8046647230321,"Text_region"
"(114).jpg",1509.3012971698115,9.620991253644315,1653.640919811321,1693.2944606413992,"extra_dark"
"(114).jpg",1512.5088443396228,1953.061224489796,1663.263561320755,2193.5860058309036,"extra_dark"
"(113).jpg",176.41509433962264,224.48979591836735,987.9245283018869,998.7730061349694,"Text_region"
"(113).jpg",965.4716981132076,253.06748466257667,1563.1293402777778,614.1104294478528,"Text_region"
"(113).jpg",979.5975942460318,978.5276073619632,1563.1293402777778,1768.0981595092026,"Picture_image"
"(113).jpg",176.41509433962264,1032.515337423313,984.7169811320755,1997.546012269939,"Text_region"
"(113).jpg",979.5975942460318,1778.2208588957055,1563.1293402777778,2014.4171779141104,"Text_region"
"(113).jpg",40.24469339622642,12.82798833819242,184.58431603773585,1629.1545189504373,"extra_dark"
"(113).jpg",43.45224056603774,1953.061224489796,187.79186320754718,2200,"extra_dark"
"(116).jpg",118.67924528301887,330.67484662576686,939.811320754717,995.3987730061351,"Text_region"
"(116).jpg",105.84905660377359,1798.4662576687115,943.0188679245284,2024.5398773006132,"Text_region"
"(116).jpg",930.1886792452831,1687.1165644171776,1522.6531498015872,2004.2944785276072,"Text_region"
"(116).jpg",143.08965773809524,1019.0184049079754,918.883308531746,1609.5092024539877,"Picture_image"
"(116).jpg",926.9811320754718,357.6687116564417,1523.5849056603774,1501.5337423312883,"Text_region"
"(116).jpg",1512.5088443396228,3.206997084548105,1650.4333726415095,1686.880466472303,"extra_dark"
"(116).jpg",1512.5088443396228,1953.061224489796,1656.8484669811323,2196.793002915452,"extra_dark"
"(116).jpg",1512.5088443396228,1706.1224489795918,1653.6409198113208,1943.4402332361515,"Text_region"
"(115).jpg",979.5975942460318,229.4478527607362,1559.756324404762,614.1104294478528,"Picture_image"
"(115).jpg",615.3118799603175,1261.9631901840492,1549.6372767857142,1795.0920245398775,"Picture_image"
"(115).jpg",183.56584821428572,229.4478527607362,972.8515625,1801.840490797546,"Text_region"
"(115).jpg",618.6848958333334,1801.840490797546,1553.0102926587301,1950.3067484662577,"Text_region"
"(115).jpg",986.3436259920635,610.7361963190184,1549.6372767857142,782.8220858895705,"Text_region"
"(115).jpg",40.24469339622642,12.82798833819242,184.58431603773585,1645.189504373178,"extra_dark"
"(115).jpg",37.037146226415096,1946.6472303206997,184.58431603773587,2200,"extra_dark"
"(117).jpg",180.19283234126985,242.94478527607362,972.8515625,944.7852760736197,"Text_region"
"(117).jpg",183.56584821428572,985.2760736196319,976.2245783730159,1174.2331288343557,"Text_region"
"(117).jpg",179.62264150943398,1805.539358600583,1556.3833085317465,2011.0429447852762,"Text_region"
"(117).jpg",186.9388640873016,1191.1042944785277,1165.1134672619048,1801.840490797546,"Picture_image"
"(117).jpg",979.5975942460318,242.94478527607362,1559.756324404762,803.0674846625767,"Picture_image"
"(117).jpg",973.6409198113208,792.1282798833819,1550.9994103773586,1006.9970845481049,"Text_region"
"(117).jpg",40.24469339622642,12.82798833819242,181.37676886792454,1597.0845481049562,"extra_dark"
"(117).jpg",40.24469339622642,1969.0962099125363,184.58431603773585,2200,"extra_dark"
"(117).jpg",46.65978773584906,1625.9475218658893,184.58431603773585,1969.0962099125366,"Text_region"
"(119).jpg",186.9388640873016,222.6993865030675,1455.1928323412699,1110.1226993865032,"Picture_image"
"(119).jpg",965.4716981132076,1342.9447852760736,1559.756324404762,1636.5030674846626,"Text_region"
"(119).jpg",186.93886408730162,1329.4478527607362,991.1320754716983,2004.2944785276072,"Text_region"
"(119).jpg",37.037146226415096,6.41399416909621,184.58431603773587,1622.740524781341,"extra_dark"
"(119).jpg",43.45224056603774,1953.061224489796,190.99941037735852,2200,"extra_dark"
"(119).jpg",43.45224056603774,1648.396501457726,181.37676886792454,1946.6472303206997,"Text_region"
"(118).jpg",115.47169811320755,218.07580174927114,943.0188679245284,1340.5247813411079,"Text_region"
"(118).jpg",128.30188679245285,1376.6871165644172,939.811320754717,1896.319018404908,"Text_region"
"(118).jpg",923.7735849056604,1396.9325153374234,1519.2801339285716,1626.3803680981596,"Text_region"
"(118).jpg",942.4944196428571,259.8159509202454,1512.5341021825398,664.7239263803681,"Picture_image"
"(118).jpg",928.7352594339624,670.2623906705539,1509.3012971698115,849.8542274052478,"Text_region"
"(118).jpg",1512.5088443396228,9.620991253644315,1653.6409198113208,1651.6034985422739,"extra_dark"
"(118).jpg",1509.3012971698115,1956.268221574344,1656.8484669811323,2196.793002915452,"extra_dark"
"(118).jpg",1512.5088443396228,1690.0874635568512,1653.6409198113208,1953.0612244897957,"Text_region"
"(12).jpg",710.9225867678958,90.6840490797546,929.0787689804772,296.5613496932515,"Stamp"
"(12).jpg",286.8661876355748,196.07361963190183,360.4019793926247,419.10736196319016,"Stamp"
"(12).jpg",226.00000000000006,656.8466257668709,906.3298969072166,1036.7392638036808,"Text_region"
"(12).jpg",568.7533893709327,1242.6165644171779,701.1178145336225,1316.144171779141,"Signature"
"(12).jpg",718.2761659436009,1232.8128834355828,958.4930856832972,1303.8895705521472,"Signature"
"(12).jpg",183.916079175705,1022.0337423312883,267.2566431670282,1100.463190184049,"Signature"
"(12).jpg",225.58636117136663,142.15337423312883,938.9484536082476,514.6932515337423,"Text_region"
"(12).jpg",219.01030927835052,531.8496932515337,941.2783505154641,644.5920245398772,"Text_region"
"(12).jpg",239.979381443299,1058.7975460122698,936.4323481561822,1262.2239263803679,"Text_region"
"(121).jpg",186.9388640873016,242.94478527607362,1256.1848958333335,1039.2638036809817,"Picture_image"
"(121).jpg",183.56584821428572,1180.9815950920245,991.132075471698,1629.7546012269936,"Text_region"
"(121).jpg",1016.7007688492064,1396.9325153374234,1536.1452132936508,1923.312883435583,"Picture_image"
"(121).jpg",183.56584821428572,1683.7423312883436,987.9245283018868,2001.1661807580174,"Text_region"
"(121).jpg",40.24469339622642,6.41399416909621,181.37676886792454,1529.737609329446,"extra_dark"
"(121).jpg",37.037146226415096,1965.8892128279883,190.99941037735852,2200,"extra_dark"
"(121).jpg",43.45224056603774,1587.463556851312,184.58431603773587,1969.0962099125363,"Text_region"
"(120).jpg",112.26415094339623,361.04294478527606,946.2264150943397,529.7546012269938,"Text_region"
"(120).jpg",121.88679245283019,560.1226993865031,949.433962264151,2017.7914110429447,"Text_region"
"(120).jpg",932.3753720238095,894.1717791411044,1515.9071180555557,1133.7423312883436,"Text_region"
"(120).jpg",1515.716391509434,9.620991253644315,1653.6409198113208,1622.740524781341,"extra_dark"
"(120).jpg",1512.5088443396228,1959.4752186588921,1656.8484669811323,2200,"extra_dark"
"(120).jpg",1512.5088443396228,1658.01749271137,1653.6409198113208,1943.4402332361515,"Text_region"
"(13).jpg",661.8987255965293,85.78220858895705,904.5668383947939,362.7361963190184,"Stamp"
"(13).jpg",240.29351952277656,225.4846625766871,335.8900488069414,433.81288343558276,"Stamp"
"(13).jpg",200.37113402061857,181.36809815950917,922.6391752577321,553.9079754601227,"Text_region"
"(13).jpg",193.3814432989691,593.122699386503,922.6391752577322,833.3128834355826,"Text_region"
"(13).jpg",132.44102494577007,830.861963190184,281.9638015184382,899.4877300613497,"Signature"
"(13).jpg",200.37113402061857,871.2128279883382,929.6288659793817,1117.6196319018404,"Text_region"
"(13).jpg",188.72164948453613,1147.0306748466257,931.958762886598,1247.5184049079755,"Text_region"
"(13).jpg",505.0223698481562,1232.8128834355828,904.4902386117137,1301.4386503067485,"Signature"
"(14).jpg",213.33039587852494,286.75766871165644,357.9507863340564,534.3006134969326,"Stamp"
"(14).jpg",833.4822396963124,144.6042944785276,933.9811550976139,382.34355828220856,"Stamp"
"(14).jpg",193.38144329896912,142.15337423312883,976.2268041237114,583.3190184049079,"Text_region"
"(14).jpg",198.04123711340208,610.2791411042944,971.5670103092784,872.527607361963,"Text_region"
"(14).jpg",193.38144329896912,901.9386503067484,962.2474226804125,1134.7760736196317,"Text_region"
"(14).jpg",132.44102494577007,970.564417177914,264.80545010845987,1053.8957055214723,"Signature"
"(14).jpg",473.1568600867679,1223.0092024539877,630.0332158351409,1286.7331288343557,"Signature"
"(14).jpg",269.7078362255965,1276.9294478527606,598.1677060737527,1372.5153374233128,"Signature"
"(14).jpg",195.85695876288662,1157.734693877551,948.4136597938145,1257.9008746355685,"Text_region"
"(15).jpg",507.4735629067245,840.665644171779,806.5191160520608,1139.6779141104294,"Stamp"
"(15).jpg",720.7273590021692,134.8006134969325,1005.0657537960955,392.14723926380367,"Stamp"
"(15).jpg",186.36727223427332,196.07361963190183,326.08527657266814,438.7147239263803,"Stamp"
"(15).jpg",247.64709869848156,860.2730061349693,377.56033080260306,914.1932515337422,"Signature"
"(15).jpg",105.47790130151844,919.0950920245398,213.33039587852494,1017.1319018404907,"Signature"
"(15).jpg",250.09829175704988,1022.0337423312883,490.3152114967462,1073.5030674846626,"Signature"
"(15).jpg",333.4388557483731,1298.9877300613496,676.6058839479392,1401.926380368098,"Signature"
"(15).jpg",264.80545010845987,1161.7361963190183,897.213259219089,1291.6349693251532,"Signature"
"(15).jpg",186.39175257731964,259.79754601226995,994.8659793814434,806.3527607361962,"Text_region"
"(16).jpg",183.916079175705,100.48773006134968,321.1828904555315,303.9141104294478,"Stamp"
"(16).jpg",598.1677060737527,51.46932515337423,831.031046637744,306.3650306748466,"Stamp"
"(16).jpg",220.68397505422993,1122.5214723926379,323.63408351409976,1176.4417177914108,"Signature"
"(16).jpg",294.21976681127984,1370.064417177914,448.6449295010846,1497.5122699386502,"Signature"
"(16).jpg",470.70566702819957,1360.260736196319,593.265319956616,1477.90490797546,"Signature"
"(16).jpg",742.7880965292842,1414.180981595092,904.4902386117137,1492.6104294478525,"Signature"
"(16).jpg",279.5876288659794,318.6196319018405,883.0309278350517,639.6901840490798,"Text_region"
"(16).jpg",286.5773195876289,659.2975460122698,873.7113402061857,1230.3619631901838,"Text_region"
"(16).jpg",293.7126288659794,1243.924198250729,871.5270618556701,1344.0903790087464,"Text_region"
"(17).jpg",63.80761930585684,66.17484662576686,1029.577684381779,538.1020408163265,"Stamp"
"(17).jpg",531.9088937093276,431.36196319018404,806.5191160520608,693.6104294478528,"Stamp"
"(17).jpg",318.7316973969631,914.1932515337422,475.6080531453362,1093.1104294478528,"photo_image"
"(17).jpg",791.8119577006507,909.2914110429447,980.5538232104121,1122.5214723926379,"photo_image"
"(17).jpg",71.16119848156183,1053.8957055214723,205.97681670281995,1110.266871165644,"Signature"
"(17).jpg",286.72293814432993,1530.4460641399417,598.9291237113403,1598,"Signature"
"(17).jpg",715.423969072165,1372.0437317784256,834.2487113402063,1441.9271137026237,"Signature"
"(17).jpg",692.125,1108.8163265306123,953.0734536082475,1323.125364431487,"Stamp"
"(17).jpg",251.7744845360825,1104.1574344023325,503.40335051546396,1339.4314868804665,"Stamp"
"(2).jpg",419.5270618556701,559.067055393586,668.8260309278351,838.6005830903789,"Stamp"
"(2).jpg",100.18556701030928,32.61224489795919,969.2371134020618,514.807580174927,"Text_region"
"(2).jpg",724.743556701031,493.84256559766766,873.8569587628867,566.0553935860058,"Signature"
"(20).jpg",200.5167525773196,13.97667638483965,310.02190721649487,307.4868804664723,"Stamp"
"(20).jpg",570.9703608247423,55.9067055393586,787.6507731958764,335.4402332361516,"Stamp"
"(20).jpg",258.61855670103097,416.9708454810496,855.0721649484537,626.6209912536443,"Text_region"
"(20).jpg",263.27835051546396,645.2565597667639,850.4123711340208,959.731778425656,"Text_region"
"(20).jpg",195.85695876288662,1094.8396501457726,303.0322164948454,1160.0641399416909,"Signature"
"(20).jpg",268.083762886598,1374.3731778425656,433.5064432989691,1514.1399416909621,"Signature"
"(20).jpg",438.1662371134021,1388.3498542274053,563.9806701030928,1481.527696793003,"Signature"
"(20).jpg",715.423969072165,1406.9854227405249,869.1971649484537,1467.5510204081634,"Signature"
"(20).jpg",274.9278350515464,976.0379008746356,843.4226804123714,1125.1224489795918,"Text_region"
"(20).jpg",267.93814432989694,1148.4169096209912,841.0927835051548,1372.0437317784254,"Text_region"
"(19).jpg",267.93814432989694,142.09620991253644,897.0103092783506,1425.6209912536442,"Text_region"
"(18).jpg",137.60953608247425,13.97667638483965,978.702319587629,475.2069970845481,"Stamp"
"(18).jpg",424.1868556701031,517.137026239067,573.3002577319588,726.7871720116618,"photo_image"
"(18).jpg",745.7126288659795,591.6793002915452,892.4961340206187,771.0466472303208,"photo_image"
"(18).jpg",524.3724226804125,624.2915451895044,759.6920103092784,850.2478134110787,"Stamp"
"(18).jpg",123.63015463917526,929.4489795918367,249.44458762886597,1162.393586005831,"Stamp"
"(18).jpg",550.0012886597939,1222.9591836734694,808.6198453608249,1358.067055393586,"Signature"
"(18).jpg",167.89819587628867,1148.4169096209912,249.44458762886597,1220.6297376093294,"Signature"
"(18).jpg",291.23711340206194,927.1195335276968,948.2680412371135,1211.3119533527697,"Text_region"
"(21).jpg",70.04252577319588,62.89504373177843,953.0734536082474,491.51311953352774,"Stamp"
"(21).jpg",268.083762886598,754.7405247813412,428.8466494845361,952.7434402332362,"photo_image"
"(21).jpg",461.46520618556707,773.3760932944607,598.9291237113403,924.7900874635569,"photo_image"
"(21).jpg",706.104381443299,768.7172011661808,866.8672680412371,978.3673469387755,"photo_image"
"(21).jpg",186.53737113402065,924.7900874635568,650.1868556701031,1176.3702623906706,"Stamp"
"(21).jpg",326.3311855670103,1148.4169096209912,913.465206185567,1269.5481049562682,"Text_region"
"(21).jpg",216.82603092783506,1188.0174927113703,356.6198453608248,1246.2536443148688,"Signature"
"(21).jpg",212.16623711340208,1327.7842565597668,375.25902061855675,1446.5860058309038,"Signature"
"(21).jpg",433.5064432989691,1295.1720116618076,545.3414948453608,1409.3148688046647,"Signature"
"(21).jpg",764.3518041237114,1292.8425655976675,906.4755154639176,1369.7142857142856,"Signature"
"(22).jpg",109.6507731958763,83.8600583090379,277.4033505154639,337.7696793002915,"Stamp"
"(22).jpg",615.2384020618557,102.49562682215743,890.1662371134021,263.2274052478134,"Stamp"
"(22).jpg",289.0528350515464,1409.3148688046647,475.44458762886603,1490.8454810495627,"Stamp"
"(22).jpg",531.3621134020619,1404.6559766763849,841.2384020618558,1514.1399416909621,"Stamp"
"(22).jpg",177.21778350515464,319.134110787172,822.5992268041238,1052.9096209912536,"Text_region"
"(22).jpg",149.11340206185568,1045.9212827988338,794.4948453608248,1409.314868804665,"Text_region"
"(23).jpg",53.733247422680414,130.44897959183675,244.78479381443302,347.08746355685133,"Stamp"
"(23).jpg",484.764175257732,11.647230320699709,750.3724226804125,286.5218658892128,"Stamp"
"(23).jpg",170.22809278350516,997.0029154518951,482.43427835051546,1169.3819241982508,"Signature"
"(23).jpg",559.3208762886599,1027.2857142857142,710.7641752577321,1083.1924198250729,"Signature"
"(23).jpg",550.0012886597939,1206.6530612244899,820.2693298969073,1281.195335276968,"Signature"
"(23).jpg",170.22809278350516,1239.265306122449,370.59922680412376,1476.868804664723,"Signature"
"(23).jpg",640.8672680412371,1362.725947521866,773.6713917525774,1441.927113702624,"Signature"
"(23).jpg",417.19716494845363,1239.265306122449,545.3414948453609,1344.0903790087464,"Signature"
"(23).jpg",156.10309278350516,649.9154518950437,778.1855670103093,934.1078717201166,"Text_region"
"(23).jpg",151.5889175257732,198.00291545189503,782.9909793814434,631.2798833819243,"Text_region"
"(24).jpg",139.93943298969074,223.6268221574344,282.06314432989694,314.4752186588921,"Stamp"
"(24).jpg",512.72293814433,51.24781341107872,766.6817010309279,307.4868804664723,"Stamp"
"(24).jpg",652.5167525773196,927.1195335276968,824.9291237113403,1055.2390670553937,"Signature"
"(24).jpg",81.69201030927836,1057.5685131195335,209.83634020618558,1113.4752186588921,"Signature"
"(24).jpg",470.78479381443304,1239.265306122449,964.72293814433,1360.396501457726,"Signature"
"(24).jpg",626.8878865979382,1085.521865889213,722.4136597938145,1164.723032069971,"Signature"
"(24).jpg",279.73324742268045,1355.737609329446,522.042525773196,1595.67055393586,"Signature"
"(24).jpg",755.0322164948454,1413.9737609329445,922.7847938144331,1525.7871720116618,"Signature"
"(24).jpg",265.60824742268045,507.81924198250715,936.6185567010309,649.9154518950435,"Text_region"
"(24).jpg",258.61855670103097,670.880466472303,931.9587628865979,966.7201166180757,"Text_region"
"(24).jpg",267.93814432989694,319.134110787172,938.9484536082475,500.83090379008746,"Text_region"
"(25).jpg",98.00128865979381,25.62390670553936,960.0631443298969,454.24198250728864,"Stamp"
"(25).jpg",678.145618556701,910.8134110787172,897.1559278350516,1143.7580174927114,"Stamp"
"(25).jpg",330.9909793814433,868.8833819241983,561.6507731958764,1108.8163265306123,"Stamp"
"(25).jpg",249.298969072165,731.4460641399415,396.08247422680415,922.4606413994169,"photo_image"
"(25).jpg",414.86726804123714,722.1282798833819,573.3002577319588,887.5189504373177,"photo_image"
"(25).jpg",703.7744845360825,719.798833819242,848.2280927835052,915.472303206997,"photo_image"
"(25).jpg",272.74355670103097,1197.33527696793,377.58891752577324,1264.8892128279883,"Signature"
"(25).jpg",363.6095360824743,1292.8425655976675,452.1456185567011,1402.3265306122448,"Signature"
"(25).jpg",512.72293814433,1267.2186588921284,652.5167525773197,1367.3848396501458,"Signature"
"(25).jpg",771.3414948453609,1288.1836734693877,915.7951030927836,1365.0553935860057,"Signature"
"(25).jpg",349.4845360824743,1129.7813411078716,929.6288659793815,1253.2419825072886,"Text_region"
"(26).jpg",114.31056701030928,39.60058309037901,295.89690721649487,286.5218658892128,"Stamp"
"(26).jpg",552.3311855670104,20.965014577259474,813.2796391752579,293.51020408163265,"Stamp"
"(26).jpg",142.1237113402062,216.6384839650146,834.1030927835052,1201.9941690962098,"Text_region"
"(26).jpg",130.47422680412373,1225.2886297376094,799.1546391752578,1393.0087463556852,"Text_region"
"(26).jpg",284.39304123711344,1397.667638483965,473.11469072164954,1448.9154518950438,"Signature"
"(26).jpg",491.7538659793815,1390.6793002915451,729.403350515464,1509.481049562682,"Signature"
"(27).jpg",191.19716494845366,107.15451895043732,267.93814432989694,288.85131195335276,"Stamp"
"(27).jpg",685.1353092783505,97.83673469387755,922.784793814433,326.1224489795918,"Stamp"
"(27).jpg",589.6095360824743,479.865889212828,708.4342783505156,559.067055393586,"Signature"
"(27).jpg",545.3414948453609,607.9854227405248,699.1146907216496,659.2332361516035,"Signature"
"(27).jpg",351.96005154639175,908.4839650145773,813.2796391752578,1038.932944606414,"Signature"
"(27).jpg",172.55798969072166,1094.8396501457726,284.3930412371134,1167.0524781341107,"Signature"
"(27).jpg",249.298969072165,305.1574344023323,890.020618556701,477.536443148688,"Text_region"
"(27).jpg",580.2899484536083,792.0116618075801,720.083762886598,836.271137026239,"Signature"
"(27).jpg",216.82603092783506,789.6822157434402,305.3621134020619,985.3556851311953,"Stamp"
"(28).jpg",98.00128865979381,144.42565597667638,233.13530927835052,384.3586005830904,"Stamp"
"(28).jpg",209.69072164948454,815.3061224489796,871.3814432989691,1160.0641399416909,"Text_region"
"(28).jpg",56.063144329896915,990.0145772594752,198.1868556701031,1101.8279883381924,"Signature"
"(28).jpg",242.45489690721652,1448.9154518950438,615.2384020618557,1560.728862973761,"Signature"
"(28).jpg",545.3414948453609,1351.0787172011662,799.3002577319588,1474.5393586005832,"Signature"
"(28).jpg",191.0515463917526,1176.3702623906706,885.360824742268,1362.725947521866,"Text_region"
"(28).jpg",214.35051546391753,174.70845481049562,883.0309278350516,808.3177842565597,"Text_region"
"(31).jpg",442.82603092783506,79.20116618075802,671.1559278350516,337.76967930029156,"Stamp"
"(31).jpg",107.3208762886598,251.58017492711372,272.7435567010309,319.134110787172,"Stamp"
"(31).jpg",237.64948453608253,170.04956268221574,876.0412371134021,1148.4169096209912,"Text_region"
"(31).jpg",286.72293814432993,1437.2682215743441,482.4342783505155,1530.4460641399419,"Signature"
"(31).jpg",482.4342783505155,1490.8454810495627,559.3208762886599,1563.058309037901,"Signature"
"(31).jpg",235.465206185567,1157.734693877551,883.1765463917526,1465.2215743440233,"Text_region"
"(30).jpg",550.0012886597939,23.294460641399418,827.2590206185569,312.1457725947522,"Stamp"
"(30).jpg",21.114690721649485,9.317784256559767,251.7744845360825,307.4868804664723,"Stamp"
"(30).jpg",121.30025773195877,216.6384839650146,801.6301546391753,575.3731778425656,"Text_region"
